instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,timespan
2003,2011-03-29,summer,2011,3,7,0,Wednesday,1,1,9.02,9.85,41.0,23.9994,5,128,133,non-office hour
2004,2011-03-29,summer,2011,3,8,0,Wednesday,1,1,9.84,10.605,35.0,23.9994,19,268,287,non-office hour
2005,2011-03-29,summer,2011,3,9,0,Wednesday,1,1,11.48,12.879999999999999,28.000000000000004,26.0027,16,156,172,office hour
2006,2011-03-29,summer,2011,3,10,0,Wednesday,1,1,12.299999999999999,13.635,24.0,19.999499999999998,13,46,59,office hour
2007,2011-03-29,summer,2011,3,11,0,Wednesday,1,2,13.940000000000001,15.15,25.0,26.0027,18,63,81,office hour
2008,2011-03-29,summer,2011,3,12,0,Wednesday,1,1,13.940000000000001,16.665,25.0,11.0014,29,77,106,office hour
2009,2011-03-29,summer,2011,3,13,0,Wednesday,1,1,13.940000000000001,15.15,25.0,19.999499999999998,24,80,104,office hour
2010,2011-03-29,summer,2011,3,14,0,Wednesday,1,1,14.76,16.665,25.0,16.997899999999998,20,66,86,office hour
2011,2011-03-29,summer,2011,3,15,0,Wednesday,1,1,15.58,19.695,25.0,15.001299999999999,22,65,87,office hour
2012,2011-03-29,summer,2011,3,16,0,Wednesday,1,1,15.58,19.695,22.0,11.0014,12,124,136,office hour
2013,2011-03-29,summer,2011,3,17,0,Wednesday,1,1,16.400000000000002,20.455000000000002,20.0,8.9981,34,265,299,office hour
2014,2011-03-29,summer,2011,3,18,0,Wednesday,1,1,14.76,18.18,21.0,6.0032,42,252,294,non-office hour
2015,2011-03-29,summer,2011,3,19,0,Wednesday,1,1,13.940000000000001,16.665,23.0,12.998000000000001,20,170,190,non-office hour
2016,2011-03-29,summer,2011,3,20,0,Wednesday,1,1,14.76,18.18,21.0,6.0032,13,119,132,non-office hour
2017,2011-03-29,summer,2011,3,21,0,Wednesday,1,1,13.940000000000001,18.18,42.0,0.0,8,75,83,non-office hour
2018,2011-03-29,summer,2011,3,22,0,Wednesday,1,1,13.940000000000001,18.18,49.0,0.0,6,49,55,non-office hour
2019,2011-03-29,summer,2011,3,23,0,Wednesday,1,2,13.120000000000001,16.665,56.99999999999999,7.0015,8,27,35,non-office hour
2020,2011-03-30,summer,2011,3,0,0,Thursday,1,2,13.120000000000001,17.424999999999997,56.99999999999999,0.0,3,8,11,non-office hour
2021,2011-03-30,summer,2011,3,1,0,Thursday,1,1,13.120000000000001,17.424999999999997,39.0,0.0,1,9,10,non-office hour
2022,2011-03-30,summer,2011,3,2,0,Thursday,1,2,13.120000000000001,17.424999999999997,56.99999999999999,0.0,0,4,4,non-office hour
2023,2011-03-30,summer,2011,3,3,0,Thursday,1,2,13.120000000000001,17.424999999999997,49.0,0.0,0,4,4,non-office hour
2024,2011-03-30,summer,2011,3,4,0,Thursday,1,2,13.120000000000001,17.424999999999997,56.99999999999999,0.0,1,0,1,non-office hour
2025,2011-03-30,summer,2011,3,5,0,Thursday,1,2,12.299999999999999,14.395,56.00000000000001,12.998000000000001,0,7,7,non-office hour
2026,2011-03-30,summer,2011,3,6,0,Thursday,1,2,12.299999999999999,15.15,49.0,8.9981,4,44,48,non-office hour
2027,2011-03-30,summer,2011,3,7,0,Thursday,1,2,13.120000000000001,16.665,45.0,7.0015,8,128,136,non-office hour
2028,2011-03-30,summer,2011,3,8,0,Thursday,1,2,13.120000000000001,15.909999999999998,49.0,11.0014,16,247,263,non-office hour
2029,2011-03-30,summer,2011,3,9,0,Thursday,1,2,13.120000000000001,15.15,45.0,15.001299999999999,7,147,154,office hour
2030,2011-03-30,summer,2011,3,10,0,Thursday,1,2,13.940000000000001,15.909999999999998,46.0,15.001299999999999,13,51,64,office hour
2031,2011-03-30,summer,2011,3,11,0,Thursday,1,2,13.940000000000001,15.909999999999998,46.0,16.997899999999998,26,64,90,office hour
2032,2011-03-30,summer,2011,3,12,0,Thursday,1,2,13.940000000000001,16.665,46.0,11.0014,15,65,80,office hour
2033,2011-03-30,summer,2011,3,13,0,Thursday,1,2,14.76,17.424999999999997,46.0,15.001299999999999,14,84,98,office hour
2034,2011-03-30,summer,2011,3,14,0,Thursday,1,2,14.76,16.665,46.0,19.999499999999998,16,64,80,office hour
2035,2011-03-30,summer,2011,3,15,0,Thursday,1,3,11.48,12.879999999999999,81.0,19.999499999999998,14,56,70,office hour
2036,2011-03-30,summer,2011,3,16,0,Thursday,1,3,11.48,13.635,87.0,16.997899999999998,0,36,36,office hour
2037,2011-03-30,summer,2011,3,17,0,Thursday,1,3,10.66,13.635,93.0,7.0015,11,105,116,office hour
2038,2011-03-30,summer,2011,3,18,0,Thursday,1,2,10.66,12.879999999999999,93.0,15.001299999999999,6,79,85,non-office hour
2039,2011-03-30,summer,2011,3,19,0,Thursday,1,2,10.66,12.879999999999999,93.0,15.001299999999999,5,67,72,non-office hour
2040,2011-03-30,summer,2011,3,20,0,Thursday,1,3,9.84,10.605,93.0,19.999499999999998,4,40,44,non-office hour
2041,2011-03-30,summer,2011,3,21,0,Thursday,1,2,9.84,11.365,93.0,16.997899999999998,0,27,27,non-office hour
2042,2011-03-30,summer,2011,3,22,0,Thursday,1,3,9.84,11.365,93.0,15.001299999999999,3,21,24,non-office hour
2043,2011-03-30,summer,2011,3,23,0,Thursday,1,3,9.84,10.605,93.0,19.0012,1,11,12,non-office hour
2044,2011-03-31,summer,2011,3,0,0,Friday,1,3,9.84,11.365,93.0,15.001299999999999,0,3,3,non-office hour
2045,2011-03-31,summer,2011,3,1,0,Friday,1,3,9.84,11.365,93.0,12.998000000000001,1,4,5,non-office hour
2046,2011-03-31,summer,2011,3,2,0,Friday,1,3,9.84,11.365,93.0,12.998000000000001,0,5,5,non-office hour
2047,2011-03-31,summer,2011,3,3,0,Friday,1,3,9.84,11.365,93.0,15.001299999999999,0,1,1,non-office hour
2048,2011-03-31,summer,2011,3,4,0,Friday,1,3,9.84,11.365,93.0,16.997899999999998,0,2,2,non-office hour
2049,2011-03-31,summer,2011,3,5,0,Friday,1,3,9.84,11.365,93.0,15.001299999999999,0,8,8,non-office hour
2050,2011-03-31,summer,2011,3,6,0,Friday,1,3,9.84,10.605,93.0,19.999499999999998,2,34,36,non-office hour
2051,2011-03-31,summer,2011,3,7,0,Friday,1,3,9.84,11.365,93.0,16.997899999999998,5,87,92,non-office hour
2052,2011-03-31,summer,2011,3,8,0,Friday,1,2,9.84,11.365,100.0,16.997899999999998,7,185,192,non-office hour
2053,2011-03-31,summer,2011,3,9,0,Friday,1,3,10.66,12.120000000000001,93.0,16.997899999999998,6,126,132,office hour
2054,2011-03-31,summer,2011,3,10,0,Friday,1,3,10.66,12.120000000000001,93.0,16.997899999999998,15,54,69,office hour
2055,2011-03-31,summer,2011,3,11,0,Friday,1,3,11.48,13.635,93.0,12.998000000000001,6,52,58,office hour
2056,2011-03-31,summer,2011,3,12,0,Friday,1,3,11.48,13.635,93.0,12.998000000000001,17,73,90,office hour
2057,2011-03-31,summer,2011,3,13,0,Friday,1,3,12.299999999999999,15.15,87.0,8.9981,13,55,68,office hour
2058,2011-03-31,summer,2011,3,14,0,Friday,1,3,12.299999999999999,15.15,87.0,8.9981,27,49,76,office hour
2059,2011-03-31,summer,2011,3,15,0,Friday,1,3,12.299999999999999,13.635,87.0,19.999499999999998,4,61,65,office hour
2060,2011-03-31,summer,2011,3,16,0,Friday,1,2,12.299999999999999,14.395,87.0,16.997899999999998,13,72,85,office hour
2061,2011-03-31,summer,2011,3,17,0,Friday,1,2,12.299999999999999,14.395,87.0,16.997899999999998,15,153,168,office hour
2062,2011-03-31,summer,2011,3,18,0,Friday,1,2,12.299999999999999,15.15,87.0,8.9981,12,165,177,non-office hour
2063,2011-03-31,summer,2011,3,19,0,Friday,1,2,12.299999999999999,15.15,87.0,8.9981,12,118,130,non-office hour
2064,2011-03-31,summer,2011,3,20,0,Friday,1,3,11.48,12.879999999999999,93.0,19.0012,6,79,85,non-office hour
2065,2011-03-31,summer,2011,3,21,0,Friday,1,2,11.48,13.635,93.0,11.0014,7,53,60,non-office hour
2066,2011-03-31,summer,2011,3,22,0,Friday,1,3,11.48,13.635,93.0,16.997899999999998,7,44,51,non-office hour
2067,2011-03-31,summer,2011,3,23,0,Friday,1,3,10.66,12.879999999999999,100.0,11.0014,4,23,27,non-office hour
2068,2011-04-01,summer,2011,4,0,0,Saturday,1,3,10.66,12.879999999999999,100.0,11.0014,0,6,6,non-office hour
2069,2011-04-01,summer,2011,4,1,0,Saturday,1,3,10.66,12.879999999999999,100.0,11.0014,0,4,4,non-office hour
2070,2011-04-01,summer,2011,4,2,0,Saturday,1,3,10.66,12.879999999999999,93.0,12.998000000000001,0,7,7,non-office hour
2071,2011-04-01,summer,2011,4,3,0,Saturday,1,2,9.84,11.365,93.0,16.997899999999998,0,4,4,non-office hour
2072,2011-04-01,summer,2011,4,4,0,Saturday,1,2,9.84,11.365,93.0,16.997899999999998,0,3,3,non-office hour
2073,2011-04-01,summer,2011,4,5,0,Saturday,1,3,9.84,11.365,93.0,15.001299999999999,1,11,12,non-office hour
2074,2011-04-01,summer,2011,4,6,0,Saturday,1,3,9.84,11.365,93.0,15.001299999999999,2,26,28,non-office hour
2075,2011-04-01,summer,2011,4,7,0,Saturday,1,3,9.84,12.120000000000001,93.0,0.0,4,91,95,non-office hour
2076,2011-04-01,summer,2011,4,8,0,Saturday,1,2,10.66,12.120000000000001,87.0,16.997899999999998,8,198,206,non-office hour
2077,2011-04-01,summer,2011,4,9,0,Saturday,1,1,13.120000000000001,14.395,70.0,23.9994,11,162,173,office hour
2078,2011-04-01,summer,2011,4,10,0,Saturday,1,1,13.120000000000001,15.15,66.0,19.0012,12,63,75,office hour
2079,2011-04-01,summer,2011,4,11,0,Saturday,1,1,13.120000000000001,14.395,61.0,23.9994,17,72,89,office hour
2080,2011-04-01,summer,2011,4,12,0,Saturday,1,1,13.940000000000001,15.15,53.0,23.9994,15,80,95,office hour
2081,2011-04-01,summer,2011,4,13,0,Saturday,1,1,14.76,16.665,50.0,23.9994,18,92,110,office hour
2082,2011-04-01,summer,2011,4,14,0,Saturday,1,2,14.76,16.665,46.0,23.9994,26,61,87,office hour
2083,2011-04-01,summer,2011,4,15,0,Saturday,1,1,13.940000000000001,15.15,46.0,27.999299999999998,30,81,111,office hour
2084,2011-04-01,summer,2011,4,16,0,Saturday,1,1,13.940000000000001,15.15,46.0,27.999299999999998,42,125,167,office hour
2085,2011-04-01,summer,2011,4,17,0,Saturday,1,1,13.940000000000001,15.15,46.0,22.0028,36,245,281,office hour
2086,2011-04-01,summer,2011,4,18,0,Saturday,1,1,13.940000000000001,15.15,46.0,22.0028,36,205,241,non-office hour
2087,2011-04-01,summer,2011,4,19,0,Saturday,1,1,13.940000000000001,15.15,49.0,22.0028,16,120,136,non-office hour
2088,2011-04-01,summer,2011,4,20,0,Saturday,1,1,13.120000000000001,15.909999999999998,53.0,12.998000000000001,2,75,77,non-office hour
2089,2011-04-01,summer,2011,4,21,0,Saturday,1,1,13.120000000000001,16.665,53.0,8.9981,9,84,93,non-office hour
2090,2011-04-01,summer,2011,4,22,0,Saturday,1,1,12.299999999999999,15.15,56.00000000000001,11.0014,10,64,74,non-office hour
2091,2011-04-01,summer,2011,4,23,0,Saturday,1,1,12.299999999999999,15.909999999999998,61.0,6.0032,12,41,53,non-office hour
2092,2011-04-02,summer,2011,4,0,0,Sunday,0,2,12.299999999999999,16.665,61.0,0.0,3,29,32,non-office hour
2093,2011-04-02,summer,2011,4,1,0,Sunday,0,1,10.66,13.635,65.0,8.9981,4,28,32,non-office hour
2094,2011-04-02,summer,2011,4,2,0,Sunday,0,1,9.84,12.120000000000001,75.0,8.9981,1,20,21,non-office hour
2095,2011-04-02,summer,2011,4,3,0,Sunday,0,1,9.84,12.120000000000001,70.0,11.0014,1,8,9,non-office hour
2096,2011-04-02,summer,2011,4,4,0,Sunday,0,1,9.84,12.120000000000001,70.0,11.0014,0,5,5,non-office hour
2097,2011-04-02,summer,2011,4,5,0,Sunday,0,2,9.84,12.120000000000001,75.0,11.0014,1,4,5,non-office hour
2098,2011-04-02,summer,2011,4,6,0,Sunday,0,1,10.66,13.635,70.0,7.0015,5,7,12,non-office hour
2099,2011-04-02,summer,2011,4,7,0,Sunday,0,2,10.66,13.635,70.0,7.0015,2,16,18,non-office hour
2100,2011-04-02,summer,2011,4,8,0,Sunday,0,1,12.299999999999999,15.909999999999998,70.0,7.0015,10,45,55,non-office hour
2101,2011-04-02,summer,2011,4,9,0,Sunday,0,2,13.940000000000001,17.424999999999997,66.0,7.0015,22,65,87,office hour
2102,2011-04-02,summer,2011,4,10,0,Sunday,0,2,14.76,17.424999999999997,56.99999999999999,11.0014,41,113,154,office hour
2103,2011-04-02,summer,2011,4,11,0,Sunday,0,2,16.400000000000002,20.455000000000002,47.0,11.0014,72,126,198,office hour
2104,2011-04-02,summer,2011,4,12,0,Sunday,0,3,13.120000000000001,16.665,81.0,8.9981,84,100,184,office hour
2105,2011-04-02,summer,2011,4,13,0,Sunday,0,1,13.940000000000001,16.665,81.0,8.9981,56,81,137,office hour
2106,2011-04-02,summer,2011,4,14,0,Sunday,0,3,13.120000000000001,15.15,76.0,22.0028,97,93,190,office hour
2107,2011-04-02,summer,2011,4,15,0,Sunday,0,3,13.940000000000001,15.15,76.0,26.0027,72,64,136,office hour
2108,2011-04-02,summer,2011,4,16,0,Sunday,0,1,15.58,19.695,62.0,22.0028,111,85,196,office hour
2109,2011-04-02,summer,2011,4,17,0,Sunday,0,1,15.58,19.695,54.0,23.9994,89,95,184,office hour
2110,2011-04-02,summer,2011,4,18,0,Sunday,0,1,15.58,19.695,54.0,12.998000000000001,69,110,179,non-office hour
2111,2011-04-02,summer,2011,4,19,0,Sunday,0,1,14.76,16.665,53.0,23.9994,71,77,148,non-office hour
2112,2011-04-02,summer,2011,4,20,0,Sunday,0,1,13.940000000000001,15.909999999999998,53.0,19.0012,29,56,85,non-office hour
2113,2011-04-02,summer,2011,4,21,0,Sunday,0,1,13.120000000000001,15.15,61.0,16.997899999999998,24,53,77,non-office hour
2114,2011-04-02,summer,2011,4,22,0,Sunday,0,1,13.120000000000001,15.15,61.0,19.999499999999998,14,41,55,non-office hour
2115,2011-04-02,summer,2011,4,23,0,Sunday,0,1,13.120000000000001,15.909999999999998,61.0,11.0014,20,33,53,non-office hour
2116,2011-04-03,summer,2011,4,0,0,Monday,0,1,12.299999999999999,14.395,65.0,12.998000000000001,8,31,39,non-office hour
2117,2011-04-03,summer,2011,4,1,0,Monday,0,1,12.299999999999999,15.909999999999998,61.0,7.0015,8,26,34,non-office hour
2118,2011-04-03,summer,2011,4,2,0,Monday,0,1,10.66,13.635,70.0,8.9981,5,19,24,non-office hour
2119,2011-04-03,summer,2011,4,3,0,Monday,0,1,12.299999999999999,16.665,61.0,0.0,3,8,11,non-office hour
2120,2011-04-03,summer,2011,4,4,0,Monday,0,1,11.48,15.15,70.0,6.0032,3,0,3,non-office hour
2121,2011-04-03,summer,2011,4,5,0,Monday,0,1,11.48,13.635,65.0,15.001299999999999,1,4,5,non-office hour
2122,2011-04-03,summer,2011,4,6,0,Monday,0,1,11.48,13.635,65.0,12.998000000000001,10,23,33,non-office hour
2123,2011-04-03,summer,2011,4,7,0,Monday,0,1,13.120000000000001,15.15,56.99999999999999,15.001299999999999,13,20,33,non-office hour
2124,2011-04-03,summer,2011,4,8,0,Monday,0,1,13.940000000000001,16.665,56.99999999999999,11.0014,18,44,62,non-office hour
2125,2011-04-03,summer,2011,4,9,0,Monday,0,1,14.76,15.909999999999998,50.0,32.9975,68,74,142,office hour
2126,2011-04-03,summer,2011,4,10,0,Monday,0,1,16.400000000000002,20.455000000000002,43.0,27.999299999999998,111,104,215,office hour
2127,2011-04-03,summer,2011,4,11,0,Monday,0,1,17.22,21.21,41.0,16.997899999999998,139,104,243,office hour
2128,2011-04-03,summer,2011,4,12,0,Monday,0,1,18.04,21.97,38.0,19.0012,166,147,313,office hour
2129,2011-04-03,summer,2011,4,13,0,Monday,0,1,18.04,21.97,33.0,19.999499999999998,219,148,367,office hour
2130,2011-04-03,summer,2011,4,14,0,Monday,0,1,18.86,22.725,31.0,8.9981,240,109,349,office hour
2131,2011-04-03,summer,2011,4,15,0,Monday,0,2,18.86,22.725,33.0,0.0,174,118,292,office hour
2132,2011-04-03,summer,2011,4,16,0,Monday,0,2,18.86,22.725,31.0,12.998000000000001,147,156,303,office hour
2133,2011-04-03,summer,2011,4,17,0,Monday,0,2,18.86,22.725,28.000000000000004,8.9981,148,126,274,office hour
2134,2011-04-03,summer,2011,4,18,0,Monday,0,2,18.86,22.725,31.0,0.0,71,101,172,non-office hour
2135,2011-04-03,summer,2011,4,19,0,Monday,0,2,17.22,21.21,44.0,12.998000000000001,51,93,144,non-office hour
2136,2011-04-03,summer,2011,4,20,0,Monday,0,3,17.22,21.21,41.0,15.001299999999999,24,55,79,non-office hour
2137,2011-04-03,summer,2011,4,21,0,Monday,0,2,17.22,21.21,44.0,15.001299999999999,8,37,45,non-office hour
2138,2011-04-03,summer,2011,4,22,0,Monday,0,1,16.400000000000002,20.455000000000002,43.0,7.0015,7,29,36,non-office hour
2139,2011-04-03,summer,2011,4,23,0,Monday,0,1,16.400000000000002,20.455000000000002,50.0,6.0032,9,22,31,non-office hour
2140,2011-04-04,summer,2011,4,0,0,Tuesday,1,1,16.400000000000002,20.455000000000002,50.0,15.001299999999999,1,5,6,non-office hour
2141,2011-04-04,summer,2011,4,1,0,Tuesday,1,1,16.400000000000002,20.455000000000002,56.00000000000001,23.9994,7,4,11,non-office hour
2142,2011-04-04,summer,2011,4,2,0,Tuesday,1,1,15.58,19.695,66.0,16.997899999999998,1,1,2,non-office hour
2143,2011-04-04,summer,2011,4,3,0,Tuesday,1,1,15.58,19.695,66.0,19.0012,1,0,1,non-office hour
2144,2011-04-04,summer,2011,4,4,0,Tuesday,1,1,15.58,19.695,71.0,19.999499999999998,1,1,2,non-office hour
2145,2011-04-04,summer,2011,4,5,0,Tuesday,1,1,16.400000000000002,20.455000000000002,62.0,16.997899999999998,0,7,7,non-office hour
2146,2011-04-04,summer,2011,4,6,0,Tuesday,1,1,17.22,21.21,57.99999999999999,19.0012,3,43,46,non-office hour
2147,2011-04-04,summer,2011,4,7,0,Tuesday,1,2,18.04,21.97,54.0,16.997899999999998,7,150,157,non-office hour
2148,2011-04-04,summer,2011,4,8,0,Tuesday,1,2,18.86,22.725,55.00000000000001,19.999499999999998,31,308,339,non-office hour
2149,2011-04-04,summer,2011,4,9,0,Tuesday,1,2,20.5,24.240000000000002,51.0,26.0027,24,134,158,office hour
2150,2011-04-04,summer,2011,4,10,0,Tuesday,1,2,22.14,25.759999999999998,45.0,23.9994,35,55,90,office hour
2151,2011-04-04,summer,2011,4,11,0,Tuesday,1,1,24.599999999999998,31.06,40.0,26.0027,58,66,124,office hour
2152,2011-04-04,summer,2011,4,12,0,Tuesday,1,1,26.240000000000002,31.06,36.0,31.0009,59,98,157,office hour
2153,2011-04-04,summer,2011,4,13,0,Tuesday,1,1,27.880000000000003,31.819999999999997,34.0,22.0028,47,92,139,office hour
2154,2011-04-04,summer,2011,4,14,0,Tuesday,1,2,30.34,32.574999999999996,27.0,32.9975,47,76,123,office hour
2155,2011-04-04,summer,2011,4,15,0,Tuesday,1,1,31.16,33.335,23.0,36.9974,47,96,143,office hour
2156,2011-04-04,summer,2011,4,16,0,Tuesday,1,1,31.16,32.574999999999996,22.0,35.0008,59,130,189,office hour
2157,2011-04-04,summer,2011,4,17,0,Tuesday,1,1,30.34,32.574999999999996,23.0,40.9973,83,283,366,office hour
2158,2011-04-04,summer,2011,4,18,0,Tuesday,1,2,29.52,31.819999999999997,23.0,32.9975,78,308,386,non-office hour
2159,2011-04-04,summer,2011,4,19,0,Tuesday,1,1,28.7,31.819999999999997,24.0,31.0009,51,227,278,non-office hour
2160,2011-04-04,summer,2011,4,20,0,Tuesday,1,2,28.7,31.819999999999997,24.0,36.9974,40,133,173,non-office hour
2161,2011-04-04,summer,2011,4,21,0,Tuesday,1,2,28.7,31.819999999999997,30.0,30.002599999999997,19,76,95,non-office hour
2162,2011-04-04,summer,2011,4,22,0,Tuesday,1,2,27.880000000000003,31.819999999999997,36.0,31.0009,17,58,75,non-office hour
2163,2011-04-04,summer,2011,4,23,0,Tuesday,1,2,26.240000000000002,31.06,47.0,15.001299999999999,18,30,48,non-office hour
2164,2011-04-05,summer,2011,4,0,0,Wednesday,1,1,25.419999999999998,31.06,50.0,7.0015,10,12,22,non-office hour
2165,2011-04-05,summer,2011,4,1,0,Wednesday,1,3,25.419999999999998,31.06,56.99999999999999,27.999299999999998,10,5,15,non-office hour
2166,2011-04-05,summer,2011,4,2,0,Wednesday,1,2,22.14,25.759999999999998,73.0,22.0028,0,5,5,non-office hour
2167,2011-04-05,summer,2011,4,3,0,Wednesday,1,2,22.14,25.759999999999998,73.0,22.0028,1,3,4,non-office hour
2168,2011-04-05,summer,2011,4,4,0,Wednesday,1,3,20.5,24.240000000000002,88.0,32.9975,0,2,2,non-office hour
2169,2011-04-05,summer,2011,4,5,0,Wednesday,1,3,18.86,22.725,94.0,19.999499999999998,0,5,5,non-office hour
2170,2011-04-05,summer,2011,4,6,0,Wednesday,1,2,19.68,23.485,88.0,22.0028,2,36,38,non-office hour
2171,2011-04-05,summer,2011,4,7,0,Wednesday,1,2,19.68,23.485,88.0,22.0028,10,124,134,non-office hour
2172,2011-04-05,summer,2011,4,8,0,Wednesday,1,3,15.58,19.695,87.0,39.000699999999995,9,148,157,non-office hour
2173,2011-04-05,summer,2011,4,9,0,Wednesday,1,3,14.76,15.909999999999998,87.0,32.9975,2,44,46,office hour
2174,2011-04-05,summer,2011,4,10,0,Wednesday,1,3,13.940000000000001,15.15,81.0,26.0027,3,25,28,office hour
2175,2011-04-05,summer,2011,4,11,0,Wednesday,1,3,13.120000000000001,14.395,81.0,30.002599999999997,1,18,19,office hour
2176,2011-04-05,summer,2011,4,12,0,Wednesday,1,2,13.940000000000001,15.15,71.0,26.0027,6,32,38,office hour
2177,2011-04-05,summer,2011,4,13,0,Wednesday,1,2,14.76,16.665,63.0,27.999299999999998,5,51,56,office hour
2178,2011-04-05,summer,2011,4,14,0,Wednesday,1,2,14.76,15.909999999999998,56.99999999999999,32.9975,9,67,76,office hour
2179,2011-04-05,summer,2011,4,15,0,Wednesday,1,1,16.400000000000002,20.455000000000002,46.0,31.0009,6,62,68,office hour
2180,2011-04-05,summer,2011,4,16,0,Wednesday,1,1,15.58,19.695,46.0,27.999299999999998,17,113,130,office hour
2181,2011-04-05,summer,2011,4,17,0,Wednesday,1,1,17.22,21.21,38.0,27.999299999999998,27,246,273,office hour
2182,2011-04-05,summer,2011,4,18,0,Wednesday,1,1,15.58,19.695,40.0,32.9975,19,248,267,non-office hour
2183,2011-04-05,summer,2011,4,19,0,Wednesday,1,1,14.76,16.665,43.0,19.999499999999998,12,148,160,non-office hour
2184,2011-04-05,summer,2011,4,20,0,Wednesday,1,1,13.940000000000001,15.909999999999998,46.0,19.0012,4,87,91,non-office hour
2185,2011-04-05,summer,2011,4,21,0,Wednesday,1,1,13.940000000000001,14.395,46.0,35.0008,8,81,89,non-office hour
2186,2011-04-05,summer,2011,4,22,0,Wednesday,1,1,13.120000000000001,15.15,49.0,19.999499999999998,3,43,46,non-office hour
2187,2011-04-05,summer,2011,4,23,0,Wednesday,1,1,12.299999999999999,14.395,49.0,19.0012,3,23,26,non-office hour
